JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457650.74653,7.3,,,Vis.,MCPA,B,74,69,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457650.74792,7.1,,,Vis.,BBA,B,6.9,7.4,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457651.3653,7.28,,,Vis.,DXAA,B,69,74,X16150RP,P7X50 MOON 19-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457651.3778,7.3,,,Vis.,VFK,K,70,74,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457651.59167,7.1,,,Vis.,CKB,,69,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457652.3,7.4,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457652.3792,7.4,,,Vis.,VFK,K,70,74,SELFM,LEIPZIG 150/750,,,Z,,,,AC HER,BAV,STD,,,,
2457652.58958,6.9,,,Vis.,BBA,,6.9,7.4,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457652.6083,7.354,0.004,,V,KPL,,SAO 86145,SAO 86106,PEP,PEPHQ; Check: 8.8568; D(B-V)=-0.334; BAO 160310,1,1.120,Z,7.405,8.857,,AC HER,,STD,,,,
2457653.266,7.2,,,Vis.,ACO,,74,,AAVSO,,,,Z,,,,AC HER,BAA-VSS,STD,,,,
2457653.3,7.2,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457653.33,7.2,,,Vis.,KSZ,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457653.330,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457653.38889,7.5,,,Vis.,AJV,,"""69,74""",82,7.7,,,,Z,,,,AC Her,AASABADELL,STD,,,,
2457653.4,7.4,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457653.5,7.7,,,Vis.,NJO,,69,88,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457653.5034,7.357,0.043,,V,SHS,,ensemble,000-BCC-539,13626KZD,,1,1.140,Z,,7.447,,AC Her,AAVSO,STD,,,,
2457653.57292,7.1,,,Vis.,CKB,,69,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457653.6083,7.351,0.005,,V,KPL,,SAO 86145,SAO 86106,PEP,PEPHQ; Check: 8.9281; D(B-V)=-0.334; BAO file 160405,1,1.128,Z,7.405,8.928,,AC HER,,STD,,,,
2457654.28,7.2,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457654.29,6.8,,,Vis.,KSZ,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457654.35,7.6,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457654.36,7.6,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457654.5,7.3,,,Vis.,BRJ,,69,74,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457654.5618,7.2,,,Vis.,BTY,,6.9,7.4,13625BXN,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457654.579,7.5,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457655.258,7.7,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457655.2590,7.3,,,Vis.,VFK,K,70,74,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457655.314,7.6,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457655.3438,7.39,,,Vis.,DXAA,U,69,74,X16150RP,P7X50 CIRRUS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457655.3813,7.2,,,Vis.,BHS,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457656.263,7.3,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457656.290,7.6,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457656.3,7.2,,,Vis.,REP,,70,74,HUNGARY,,,,Z,,,,AC HER,AJC,STD,,,,
2457656.3056,7.4,,,Vis.,LCR,,69,"""74,75""",AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457656.34,7.3,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457656.69444,7.0,,,Vis.,BBA,,6.9,7.4,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457657.266,7.2,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457658.27431,7.3,,,Vis.,MMH,,69,74,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457658.27708,7.4,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457658.3,7.8,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457658.3,7.4,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457658.64444,7.2,,,Vis.,BBA,,6.9,7.4,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457659.251,7.3,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457659.257,7.7,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457659.26,7.7,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457659.290,7.6,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457659.3,7.3,,,Vis.,REP,,70,74,HUNGARY,,,,Z,,,,AC HER,AJC,STD,,,,
2457659.3917,7.28,,,Vis.,DXAA,,69,74,X16150RP,P7X50,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457659.5,7.2,,,Vis.,NJO,,69,88,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457659.5,7.4,,,Vis.,BRJ,,69,74,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457659.538,7.3,,,Vis.,MHH,,6.9,7.4,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457660.3,7.4,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457660.39931,7.2,,,Vis.,AJV,,69,74,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457660.56111,7.2,,,Vis.,CKB,,69,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457660.61597,7.5,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457661.232,7.7,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457661.272,7.2,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457661.30,7.3,,,Vis.,KSZ,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457661.33,7.5,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457661.3313,7.3,,,Vis.,VFK,K,70,74,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457661.5159,7.477,0.005,,V,SHS,,ensemble,000-BCC-539,13626KZD,,1,1.231,Z,,7.409,,AC Her,AAVSO,STD,,,,
2457662.24,7.4,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457662.3,7.4,,,Vis.,REP,,70,74,HUNGARY,,,,Z,,,,AC HER,AJC,STD,,,,
2457662.56389,7.2,,,Vis.,CKB,,69,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457663.3083,7.7,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457663.3472,7.59,,,Vis.,DXAA,,74,82,X16150RP,P7X50/SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457663.426,7.6,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457663.4889,7.7,,,Vis.,SDAB,BU,74,82,8773AZ,,,,Z,,,,AC HER,,STD,,,,
2457664.3,7.8,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457664.4,7.6,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457664.59653,7.3,,,Vis.,CKB,,69,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457665.255,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457665.290,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457665.3542,7.76,,,Vis.,DXAA,,74,82,X16150RP,P7X50/SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457665.5,7.6,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457665.66597,7.8,,,Vis.,MCPA,,82,74,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457666.34,7.5,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457666.3715,7.8,,,Vis.,VFK,K,83,86,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457666.4,7.7,,,Vis.,NJO,,74,82,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457666.563,8.2,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457667.2854,7.7,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457667.290,7.8,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457667.4979,7.807,0.040,,V,SHS,,ensemble,000-BCC-539,13626KZD,,1,1.225,Z,,7.444,,AC Her,AAVSO,STD,,,,
2457667.5590,7.9,,,Vis.,BTY,,7.4,8.2,13625BXN,15x80 Binoculars,,,Z,,,,AC HER,AAVSO,STD,,,,
2457667.581,8.2,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457667.69444,8.0,,,Vis.,MCPA,,82,74,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457669.238,7.7,,,Vis.,VOL,,74,82,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457669.33,7.9,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457669.33,7.9,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457669.3681,7.85,,,Vis.,DXAA,,74,82,X16150RP,P7X50/CLEAR/MOON 7-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457669.4,8.3,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457669.54653,8.0,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457670.27,8.1,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457671.4,7.9,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457671.65347,7.9,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457672.2799,8.11,,,Vis.,DXAA,B,74,82,X16150RP,P7X50/CLEAR/MOON 10-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457672.41667,7.9,,,Vis.,AJV,,74,82,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457672.5,8.0,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457672.572,8.1,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457674.250,7.9,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457674.589,8.1,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457675.22,8.1,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457676.3653,7.91,,,Vis.,DXAA,B,74,82,X16150RP,R-60MM F/12.5/CLEAR/MOON 14-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457676.573,8.2,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457677.290,7.9,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457677.3,8.0,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457677.3,7.9,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457677.30,7.9,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457677.54236,8.0,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457678.214,8.0,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457678.256,7.7,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457678.30556,8.2,,,Vis.,AJV,,"""74,82""",88,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457678.3521,8.0,,,Vis.,VFK,K,74,83,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457680.2674,7.95,,,Vis.,DXAA,,74,82,X16150RP,P7X50/SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457680.4,7.7,,,Vis.,NJO,,74,82,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457680.5,7.9,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457680.61806,7.9,,,Vis.,BBA,B,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457681.535,8.2,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457682.3,8.0,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457682.3,8.0,,,Vis.,REP,K,NA,,NA,,,,Z,,,,AC HER,AJC,STD,,,,
2457682.3,7.7,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457683.290,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457683.3,7.9,,,Vis.,REP,K,NA,,NA,,,,Z,,,,AC HER,AJC,STD,,,,
2457683.55347,7.6,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457683.57986,7.6,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457684.20,7.6,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457684.3,7.6,,,Vis.,REP,K,NA,,NA,,,,Z,,,,AC HER,AJC,STD,,,,
2457684.392,7.6,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457684.66597,7.7,,,Vis.,BBA,,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457685.215,7.7,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457685.2583,7.55,,,Vis.,DXAA,,74,82,X16150RP,P7X50/SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457685.3014,7.7,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457685.63889,7.1,,,Vis.,BBA,,6.9,7.2,14431JPQ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457686.0403,7.5,,,Vis.,BJFA,,74,76,X15934RV,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457686.2,7.4,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457686.47500,7.6,,,Vis.,WWK,BU,7.4,8.2,X16486EX,10x50B,,,Z,,,,AC HER,AAVSO,STD,,,,
2457686.5534,7.459,0.038,,V,SHS,U,ensemble,000-BCC-539,13626KZD,,1,2.111,Z,,7.442,,AC Her,AAVSO,STD,,,,
2457686.59931,7.6,,,Vis.,BBA,U,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457687.25556,7.3,,,Vis.,MMH,,69,74,X16418TZ,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457687.25903,7.5,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457687.3,7.8,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457687.49375,7.7,,,Vis.,KRAA,,74,82,3324se,,,,Z,,,,AC HER,,STD,,,,
2457688.23,7.5,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457688.250,7.6,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457688.3236,7.44,,,Vis.,DXAA,,74,82,X16150RP,P7X50/SLIGHT HAZE/DEW,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457688.3597,7.5,,,Vis.,SDAB,,74,82,8773AZ,,,,Z,,,,AC HER,,STD,,,,
2457688.9892,7.3,,,Vis.,BJFA,,69,74,X15934RV,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457689.55139,7.2,,,Vis.,CKB,,69,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457690.2,7.4,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457690.2021,7.6,,,Vis.,ACO,,74,81,AAVSO,,,,Z,,,,AC HER,BAA-VSS,STD,,,,
2457690.22,7.2,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457690.32639,7.3,,,Vis.,AJV,,69,74,7.7,,,,Z,,,,AC Her,AASABADELL,STD,,,,
2457690.3319,7.33,,,Vis.,DXAA,,69,74,X16150RP,P7X50/SLIGHT HAZE/DEW,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457690.5,7.7,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457691.185,7.3,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457691.23056,7.4,,,Vis.,MMH,,69,74,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457691.2306,7.3,,,Vis.,ACO,,74,,AAVSO,,,,Z,,,,AC HER,BAA-VSS,STD,,,,
2457691.23333,7.4,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457691.3014,7.6,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457691.330,7.2,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457691.60278,7.6,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457692.2083,7.3,,,Vis.,VFK,K,70,74,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457692.24,7.6,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457692.24,7.4,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457692.26,7.3,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457692.3,7.0,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457692.58611,7.2,,,Vis.,CKB,,69,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457693.23,7.3,,,Vis.,KSZ,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457693.246,7.6,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457693.250,7.2,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457693.2708,7.29,,,Vis.,DXAA,,69,74,X16150RP,P7X50/SLIGHT HAZE/DEW,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457693.30,7.3,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457693.4,7.4,,,Vis.,BNBA,,73,,Stellarium,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457693.5,7.4,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457693.511,7.3,,,Vis.,MHH,,6.9,7.4,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457694.25,7.4,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457696.2,7.3,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457696.22,7.6,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457696.26,7.4,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457696.2986,7.2,,,Vis.,LCR,,70,"""74,75""",AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457696.3021,7.22,,,Vis.,DXAA,,65,74,X16150RP,P7X50/SLIGHT HAZE/DEW,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457696.330,7.4,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457696.9840,7.3,,,Vis.,BJFA,U,69,74,X15934RV,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457697.48264,7.2,,,Vis.,KRAA,,69,74,3324se,,,,Z,,,,AC HER,,STD,,,,
2457697.4861,7.2,,,Vis.,BTY,,6.9,7.4,13625BXN,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457697.5,7.4,,,Vis.,BRJ,,69,74,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457697.53819,7.4,,,Vis.,BBA,B,7.2,7.4,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457698.59861,7.8,,,Vis.,BBA,B,7.6,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457699.29167,7.2,,,Vis.,AJV,,69,74,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457700.3333,7.33,,,Vis.,DXAA,,69,74,X16150RP,P7X50/CLEAR/WIND/MOON 8-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457700.4951,7.492,0.071,,V,SHS,,ensemble,000-BCC-539,13626KZD,,1,1.817,Z,,7.475,,AC Her,AAVSO,STD,,,,
2457701.2639,7.2,,,Vis.,LCR,,70,"""74,75""",AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457701.290,7.4,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457702.22,7.3,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457702.26,7.7,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457704.288,8.0,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457704.3,7.8,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457705.209,7.8,,,Vis.,ACO,B,74,81,AAVSO,,,,Z,,,,AC HER,BAA-VSS,STD,,,,
2457706.178,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457706.1896,7.8,,,Vis.,VFK,K,74,83,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457706.28472,7.7,,,Vis.,AJV,,74,82,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457707.25,7.7,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457707.3319,7.9,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457708.20,7.9,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457708.2708,7.93,,,Vis.,DXAA,B,74,82,X16150RP,P7X50/CLEAR/MOON 16-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457708.52014,7.9,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457709.5,7.8,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457710.2799,8.00,,,Vis.,DXAA,,74,82,X16150RP,P7X50/SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457711.19,7.9,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457711.21,8.1,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457711.210,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457711.250,8.0,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457711.267,8.0,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457711.27,7.7,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457712.182,8.0,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457712.54861,8.0,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457713.1875,8.0,,,Vis.,VFK,K,74,83,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457713.55694,8.0,,,Vis.,BBA,,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457714.2,7.4,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457714.25,8.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457714.26,7.9,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457715.20000,8.1,,,Vis.,KOS,,7.4,8.2,1115egw,,,,Z,,,,AC HER,MCSE,STD,,,,
2457716.18,8.4,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457716.53194,8.0,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457717.173,8.1,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
